created_at,text
Sun Sep 20 02:22:35 +0000 2020, @lannabelfordSP: Rio de Janeiro chego dia 23/09 até 30/09 @camgatasbral1 @_LOGAN______ @Uuu_696969 @KARAMELOO @CarrapatoCarra @TulioPr…
Sun Sep 20 02:22:36 +0000 2020," @ijbrunisma: meta: “vacina na mão, calcinha no chão”"
Sun Sep 20 02:22:36 +0000 2020," @SuaPutinha19: Alguém pra avaliar minha bucetinha? 🤤💕

#pintoswards #PINTOAWARDSD #PintodeBichoAwards #PINTOAWAD #bucetao #bucetuda #buc…"
Sun Sep 20 02:22:39 +0000 2020, @NetflixBral: Você chega pra tomar a vacina e a enfermeira é essa. E aí? Braço direito ou esquerdo? ://t.co/GE7554C0Vf
Sun Sep 20 02:22:40 +0000 2020," @lxcarvalho: BRECHÓ DA GORDA 💫

Todas as peças são tamanho 54 e todas são 20 reais

A entrega aqui no Rio de Janeiro podemos combinar, v…"
Sun Sep 20 02:22:40 +0000 2020,eu tô asm de saúde desde a quarentena ://t.co/LgaLPDdkF7
Sun Sep 20 02:22:41 +0000 2020," @mayamultimarcas: QUEIMA DE ESTOQUEEEEEE, corre!!!!!!!! 💓

💵 Sandália linda, EXCLUSIVA por apenas R$ 99,99

💳 Aceitamos todos os cartões…"
Sun Sep 20 02:22:41 +0000 2020,A quarentena acabou com minha autoestima e vaidade
Sun Sep 20 02:22:41 +0000 2020,eu devia ir no médico ver isso né
Sun Sep 20 02:22:41 +0000 2020,hoje e ontem foi dia de ver quem militou furando quarentena 😂😂👌
Sun Sep 20 02:22:41 +0000 2020, @carlypgaiola: ai gente eu queria tanto estar na rua tomando um vinho diretamente da garrafa com uma roupa bem curtinha passando um pouc…
Sun Sep 20 02:22:43 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 02:22:43 +0000 2020,6 meses de quarentena e o questionamento q fica eh: eu ainda sei rebola a raba nos role??????
Sun Sep 20 02:22:45 +0000 2020, @nalvaz: eae galera da vacina tá faltando o que ai pra nois agilizar logo
Sun Sep 20 02:22:45 +0000 2020,Aglomeração
Sun Sep 20 02:22:46 +0000 2020,"@uncle_muro Ai o médico tá fazendo o exame de próstata e diz:
Olha, sem as mãos"
Sun Sep 20 02:22:46 +0000 2020,No final da quarentena a única coisa que eu quero é um rolê pique essa festa da #Fazenda12
Sun Sep 20 02:22:46 +0000 2020,eu entrei na quarentena insegura e vou sair narcista😌
Sun Sep 20 02:22:47 +0000 2020,Eu to mais bêbada na quarentena do que antes dela. E desce cerveja kkkkk
Sun Sep 20 02:22:47 +0000 2020,"artilheira faz asm, 5 gols e dois joelhos ralados e quase uma costela quebrada... grande dia pra minha carreira 😎"
Sun Sep 20 02:22:47 +0000 2020,"Retirei a Espanha para não ""sujar"" o gráfico, mas ela segue o mesmo padrão dos demais. 
A Rúsa conteve o pico, ma… ://t.co/HLUQR80hn8"
Sun Sep 20 02:22:48 +0000 2020, @pimps_junin: ATENÇÃO: Acabei de descobrir o nome do governador do Rio de Janeiro
Sun Sep 20 02:22:50 +0000 2020," @JornalOGlobo: Rio registra aumento na média móvel de mortes por Covid-19, e números indicam crescimento no contágio ://t.co/1tvpzd…"
Sun Sep 20 02:22:50 +0000 2020," @Naval_38: Coronel Ibis, vice na chapa do PSOL a prefeitura do Rio de Janeiro. A pergunta é a seguinte: Como um coronel da PM se alia a…"
Sun Sep 20 02:22:50 +0000 2020," @TheInterceBr: Para Douglas Belchior, da Coalizão Negra por Direitos, as pessoas negras vão para as ruas o tempo todo lutar por direit…"
Sun Sep 20 02:22:50 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 02:22:51 +0000 2020,e hj de madrugada que teve tiroteio aqui na frente de casa pq tava tendo aglomeração ai ai
Sun Sep 20 02:22:52 +0000 2020, @annykarolg: Meredith comendo o cu do médico q matou o Derek = tudo pra mim
Sun Sep 20 02:22:53 +0000 2020,"@witchdexx KKKKKKKKKKKKKKK GURI  a quarentena ta me afetando manoooo kkkkkkkkkkkkkkk tenho nada p fazer 
vou postar… ://t.co/GbAgssBOIT"
Sun Sep 20 02:22:53 +0000 2020,postou foto furando a quarentena = pau mole fracassado
Sun Sep 20 02:22:54 +0000 2020,"@stellisok AAAAA PRIMEIRO ROLE POS QUARENTENA, REUNIREMOS GERAL CM SEUS RESPECTIVOS DOGUINHOS AMEI"
Sun Sep 20 02:22:54 +0000 2020,@Celiarnl @EmbaixadaEUA Vc fumou qual droga? Falta alimento no Bral? 🤣🤣🤣🤣 o Bral é celeiro do mundo sua louca 🤣… ://t.co/DPZ6dLeFY0
Sun Sep 20 02:22:54 +0000 2020,Tô carente de vacina pro coronga
Sun Sep 20 02:22:54 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 02:22:56 +0000 2020,MANDA FELIZ ANIVERSÁRIO PRA LUÍSA ROCHA POR FAVORRRRR!!! Bolo do WS E QUARENTENA MERECE UM PARABÉNS #WSeBeMComSkol… ://t.co/dl5dl9DZy1
Sun Sep 20 02:22:57 +0000 2020,não sei como me sentir sobre o fato de que eu revitei muita coisa de quando eu era mais novinha e em geral comece… ://t.co/dUQz6jSRUc
Sun Sep 20 02:22:57 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 02:22:58 +0000 2020,"@ge_cruzeiro Esse maldito deve ter Gonorréia , cancro mole, xistose, leospirose, Covid, gripe espanhola tudo mist… ://t.co/xzbgxiv6Bj"
Sun Sep 20 02:22:59 +0000 2020,meu coração não aguenta não
Sun Sep 20 02:22:59 +0000 2020,Febre uma hr dessa 🤦🏾‍♂️
Sun Sep 20 02:23:00 +0000 2020,Médico que fez minha cirurgia conversa comigo sobre o Galo e a morena não aí é foda
Sun Sep 20 02:23:00 +0000 2020," @atsudeviI: quarentena dia 18323

eu tô começando a achar que esse cara aqui é o kageyama será que é só impressão??? ://t.co/pBqoxk…"
Sun Sep 20 02:23:00 +0000 2020,Meu coração chora ! Saudades de um baile chamado BAILE DO DENNIS 😓💙💙💙 #bailedodennis #Dennisdj #afazenda12… ://t.co/xPRuTNvtyr
Sun Sep 20 02:23:01 +0000 2020, @giulia___giulia: A quarentena me deixou socialmente burra
Sun Sep 20 02:23:02 +0000 2020,pensando em comprar a saga hp invés do manto da sonserina pq estamos em quarentena e PRECISO DE UM LIVRO PRA LER
Sun Sep 20 02:23:03 +0000 2020,Gatilho a essa hora????
Sun Sep 20 02:23:04 +0000 2020,Cheguei a conclusão q só vou ser inteiramente feliz nessa quarentena quando tiver um xequerê
Sun Sep 20 02:23:04 +0000 2020,Pelo visto não existe mais quarentena neh?!
Sun Sep 20 02:23:05 +0000 2020,Passei pano pra aglomeração no casamento da pepita pois ela está muito linda e feliz
Sun Sep 20 02:23:05 +0000 2020,@O_Merlin Temos que ficar juntinho então na quarentena kkkk
Sun Sep 20 02:23:06 +0000 2020,Consulta este vídeo de Instagram de @soyneiva ://t.co/wkXzf5Idys
Sun Sep 20 02:23:07 +0000 2020," @mayamultimarcas: QUEIMA DE ESTOQUEEEEEE, corre!!!!!!!! 💓

💵 Sandália linda, EXCLUSIVA por apenas R$ 99,99

💳 Aceitamos todos os cartões…"
Sun Sep 20 02:23:07 +0000 2020,"@knmjsoo ""Tosse com sangue (hemoise) pode ser um nal de uma condição médica séria. Infecções, câncer e problema… ://t.co/ehCaxbTXqz"
Sun Sep 20 02:23:08 +0000 2020,"“Tá muito calor lá fora?” É o Rio de Janeiro, O QUE VOCÊ ACHA? #MulheresApaixonadasNoVIVA"
Sun Sep 20 02:23:09 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 02:23:10 +0000 2020,Detesto esta gripe
Sun Sep 20 02:23:10 +0000 2020,Consulta esta foto de Instagram de @anotherhottblog ://t.co/H6YPHG1S70
Sun Sep 20 02:23:10 +0000 2020,"@nicchibotsu Por causa desses acontecimentos que notei durante o começo da quarentena, eu fiquei melancólico por me… ://t.co/HWy0NPGdEs"
Sun Sep 20 02:23:10 +0000 2020,"sdd de um pagodin, n aceito um rolê no gordo dps dessa quarentena se n tiver uma feijoada c um samba monstro"
Sun Sep 20 02:23:12 +0000 2020," @erlan_bastos: #URGENTE A cantora Vanusa teve uma piora no estado clínico dela nas últimas 12 horas, é o que informa novo boletim médico…"
Sun Sep 20 02:23:12 +0000 2020,pos festa igual a nossa quarentena todo mundo surtando #AFazenda12
Sun Sep 20 02:23:12 +0000 2020,"Fui no médico daí perguntei,dôtô como é que tô? Ele disse,vc vai morrer.Falei,o nhô dê seu jeito,use chave de fen… ://t.co/hGmW06nViv"
Sun Sep 20 02:23:12 +0000 2020,"na terceira temporada de Alto Mar, um vírus foi solto no navio e um homem de quase 80 anos criou uma vacina em meno… ://t.co/i0A2iH3llM"
Sun Sep 20 02:23:13 +0000 2020," @haliaxes: kkkkkkkkkkkkkkkkk coragem gravar num supermercado errrr

mas desejando forças pra ela"
Sun Sep 20 02:23:16 +0000 2020," @Debora_D_Diniz: 137 mil mortes. 
Predente Bolsonaro diz que seu governo “está no caminho certo” para combater a pandemia. 
Para quem…"
Sun Sep 20 02:23:16 +0000 2020," @g1: Organizadora de festa de luxo em iates no litoral de SP diz que Covid é ""marketing do Governo"" e que evento foi criticado ""porque p…"
Sun Sep 20 02:23:19 +0000 2020," @winniebueno: O numero de casos de Covid no Rio aumentou em 30%. ""Coincidentemente"" vai bater 2 semanas do feriadão da independência...…"
Sun Sep 20 02:23:20 +0000 2020,"@_rl93 q isso grt, ah falando nisso vai no médico tomar remedio p consertar sua mao pf"
Sun Sep 20 02:23:20 +0000 2020,pro meu cu piscar porra
Sun Sep 20 02:23:20 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 02:23:21 +0000 2020," @soubelemlz: E por falar em viver na bolha...
Eu fico imaginando se isso acaba por ser algo amplamente difundido. O que irá acontecer co…"
Sun Sep 20 02:23:21 +0000 2020,@WesleySafadao MANDA FELIZ ANIVERSÁRIO PRA LUÍSA ROCHA POR FAVORRRRR!!! Bolo do WS E QUARENTENA MERECE UM PARABÉNS #WSeBeMComSkol
Sun Sep 20 02:23:22 +0000 2020,Preciso ir ao médico toda vez que chego perto daqueles dias eu fico toda ferrada parece q tô perto da morte
Sun Sep 20 02:23:22 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 02:23:22 +0000 2020,@rezeile_q ACABOU A QUARENTENA NE MACONHEIRO? OLHA O OLHO VERMELHO DE MACONHA
Sun Sep 20 02:23:23 +0000 2020," @ipratesMD: Diretamente do manual do médico veiaco:

Quando for perguntar sobre algum vício, sempre extrapole. Muito.

- Seu João, o sen…"
Sun Sep 20 02:23:23 +0000 2020," @LukinhasBabosa: Quando voltar as aulas 

A professora: vamos fazer uma prova com tudo q vcs aprenderam na quarentena

Eu:"
Sun Sep 20 02:23:23 +0000 2020," @rafakalimann_: Falando nisso, já votaram no MTVMIAW HOJE?? Se ainda não, o link tá aí tá amorzinho? Sem desculpinhasssss hahahahaha 

h…"
Sun Sep 20 02:23:23 +0000 2020,tão distribuindo em st inteira
Sun Sep 20 02:23:24 +0000 2020, @sapavegana: mais um dia de bad de quarentena ao som da festa dos meus vizinhos
Sun Sep 20 02:23:24 +0000 2020,"Cenha, meio-campista capitão na conquista da Copinha pelo #Inter não deve permanecer no clube. Jogador está empre… ://t.co/Yu9gL9Qxsz"
Sun Sep 20 02:23:26 +0000 2020,"Minha quarentena se resumiu em pizza, hambúrguer, pizza e hambúrguer"
Sun Sep 20 02:23:26 +0000 2020, @rsamar_: No final da quarentena a única coisa que eu quero é um rolê pique essa festa da #Fazenda12
Sun Sep 20 02:23:27 +0000 2020,@cyberratazana Parabéns pelo menos respeita a quarentena
Sun Sep 20 02:23:27 +0000 2020,O que a quarentena fez comigo. ://t.co/ZDkD4QvPoW
Sun Sep 20 02:23:28 +0000 2020," @muller_yasmin05: não era amor, era a quarentena"
Sun Sep 20 02:23:28 +0000 2020," @gabychavessz_: pelo menos essa quarentena me fez evoluir. ✨✨🥰🥰✨✨

Evoluir vários problemas pcológicos"
Sun Sep 20 02:23:29 +0000 2020,Quando vc vai começar os estudos da vacina?
Sun Sep 20 02:23:29 +0000 2020," @pintosdabruna: espirros -- não
mas quando eu espirro ficam a olhar tipo que sou criminosa"
Sun Sep 20 02:23:29 +0000 2020,Estou achando que a vacina já chegou em Além Paraíba
Sun Sep 20 02:23:30 +0000 2020,"@walkerheex mmm, eu acho q a parte fake é qnd ele fala q só vai ter 2 mortes , pq o greg nicotero disse q vai ter… ://t.co/jcXwg5EtJV"
Sun Sep 20 02:23:30 +0000 2020,"@anittxdinah Acorda gay, ela fez isso pra jogar shade pro governo nojento do rio de janeiro"
Sun Sep 20 02:23:30 +0000 2020,"Oux, quarentena acabou foi? Geral em cabucu"
Sun Sep 20 02:23:31 +0000 2020,@filhodamarcelly Quarentena amigo
Sun Sep 20 02:23:31 +0000 2020,"Taquaritinga é igualzinho
As lacryani tudo chamando amiguinha pra casa, indo em praia
É pior que quem já tacou o fo… ://t.co/dutq2EJfGN"
Sun Sep 20 02:23:31 +0000 2020," @guilhermin994: Minha quarentena se resumiu em pizza, hambúrguer, pizza e hambúrguer"
Sun Sep 20 02:23:32 +0000 2020,"eu perdi a noção dos dias, mas nao foi por causa da quarentena, não 

foi porque Todos Os Dias eu faço as mesmas coisas quero me trucidar"
Sun Sep 20 02:23:32 +0000 2020,DJ Quarentena do Uso Excesvo da Força Policial
Sun Sep 20 02:23:32 +0000 2020,"@ericfaria74 Sim concordo com vc aonde diz que a volta foi usado como política.

Política suja de vcs funcionários… ://t.co/MbwpoJb1my"
Sun Sep 20 02:23:33 +0000 2020,FESTA AQUI EM CASA QUANDO A QUARENTENA ACABAR
Sun Sep 20 02:23:33 +0000 2020," @rafakalimann_: Falando nisso, já votaram no MTVMIAW HOJE?? Se ainda não, o link tá aí tá amorzinho? Sem desculpinhasssss hahahahaha 

h…"
Sun Sep 20 02:23:34 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 02:23:34 +0000 2020," @mpraisa: Além do público nos estádios, o governador também proibiu público nas praias do Rio de Janeiro"
Sun Sep 20 02:23:34 +0000 2020,onde vcs tão tomando vacina pra corona?
Sun Sep 20 02:23:35 +0000 2020, @LorenaFederic0: Ela é Perfeita
Sun Sep 20 02:23:36 +0000 2020," @vergonharmos: nessa quarentena a ademira ta asm de saúde, gostaram? ://t.co/jDPTgU0yu3"
Sun Sep 20 02:23:36 +0000 2020, @50CXNTS: inferno ter anedade e gostar de alguem qualquer coisa meu estomago ta tipo 🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🎉🎉🎉🎉🎉🎉🎉🎉🎊🎊🎊🎊🎊🎊🎊🎊✨✨✨✨✨✨✨🔥🔥🔥🔥🔥🔥🔥🌪️…
Sun Sep 20 02:23:35 +0000 2020,"É dessa aglomeração que sentimos falta! Registro do último ensaio de quadra antes do carnaval, nosso tradicional Ba… ://t.co/ozvtxE12XM"
Sun Sep 20 02:23:36 +0000 2020,"@sxrenna Nao, vc ta com falta de ar pede ajuda."
Sun Sep 20 02:23:37 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 02:23:37 +0000 2020," @viniciussexto: Tucano Huck, o insuportável da Globo Lixo, postou agora à tarde no Twitter que ""é muito triste ver que o número de pesso…"
Sun Sep 20 02:23:40 +0000 2020,será que amanhã rola plantão da globo falando que o butantan aprovou a vacina
Sun Sep 20 02:23:40 +0000 2020,"olha, eu que lute pra arranjar dinheiro mas depois da vacina, quero todos os rolês possíveis"
Sun Sep 20 02:23:41 +0000 2020," @AlessandroLoio2: ""Vamos manter as escolas fechadas porque isso protege as crianças"". 
É 4,5 vezes mais provável uma criança morrer por…"
Sun Sep 20 02:23:41 +0000 2020,queria ter conseguido manter o ritmo que entrei na quarentena. to me sentindo pésma por não estar sendo produtiva
Sun Sep 20 02:23:41 +0000 2020," @eduhonorato: Manaus - apenas lembrando que em caso de suspeita de Covid19, procurar a ubs mais próxima. O @motagabrielll compartilhou e…"
Sun Sep 20 02:23:42 +0000 2020,@MPPatrial guria mas e a quarentena?
Sun Sep 20 02:23:43 +0000 2020,Quanto mais eu fico sabendo mais medo eu tenho
Sun Sep 20 02:23:43 +0000 2020,Herança maldita do Brizolismo! Filha (mintchura) e filho (mug) ambos maconheiros de carteirinha com liberdade total… ://t.co/WOnAgRfm61
Sun Sep 20 02:23:43 +0000 2020, @_lvcx: cientistas por favor ajudem essa menina a dar um chá no namorado pelo amor de deus
Sun Sep 20 02:23:44 +0000 2020,"Tnccc veeeey, febre que não passa"
Sun Sep 20 02:23:44 +0000 2020,Acho que eu dou tão preguiçosa e furona de rolê que eu tenho preguiça até de furar a quarentena
Sun Sep 20 02:23:44 +0000 2020, @toujourmicelio: Tenha um namoro tradicional. Use peruca. Passe pó de arroz na cara. Faça uma pequena reverência ao ver sua mulher. Ofer…
Sun Sep 20 02:23:44 +0000 2020,lembro q ele falou isso em uma entrevista com o alexander sobre a diferença de salário entre eles q são atores com… ://t.co/aEkthRpOXY
Sun Sep 20 02:23:47 +0000 2020, @anygabrisIIy: it’s gonna be alright melhor produção da quarentena se não gostou morra❤️
Sun Sep 20 02:23:48 +0000 2020," @gshow: Conheça o Corona Hits Volume I, sucesso nos barzinhos, nas praias e numa aglomeração perto de você! #Zorra2020 ➡ ://t.co/wC…"
Sun Sep 20 02:23:48 +0000 2020," @AlessandroLoio2: ""Vamos manter as escolas fechadas porque isso protege as crianças"". 
É 4,5 vezes mais provável uma criança morrer por…"
Sun Sep 20 02:23:49 +0000 2020, @maurocshow: Resultado da Irresponsabilidade&gt; Média móvel de mortes por Covid-19 sobe pelo 2º dia seguido no RJ; número de casos ultrapa…
Sun Sep 20 02:23:49 +0000 2020,a cidade inteira no centro furando a quarentena afzzz
Sun Sep 20 02:23:49 +0000 2020,@WesleySafadao MANDA FELIZ ANIVERSÁRIO PRA LUÍSA ROCHA POR FAVORRRRR!!! Bolo do WS E QUARENTENA MERECE UM PARABÉNS !!#WSeBeMComSkol
Sun Sep 20 02:23:49 +0000 2020,mano a minha avó tá com treco no olho né aí o médico falou pra ela lavar com shampoo de bebê e depois colocar colír… ://t.co/0EQ9AFgUnM
Sun Sep 20 02:23:49 +0000 2020,"Jovem se inscreve em 15° curso na quarentena, entenda:"
Sun Sep 20 02:23:49 +0000 2020,"Só queria um rolé, vem logo vacina pf"
Sun Sep 20 02:23:50 +0000 2020," @boobrossss: Utilidade pública.
Já vi algumas pessoas a partilharem mas quanto mais melhor sobre as diferenças entre Covid, Gripe e Cons…"
Sun Sep 20 02:23:50 +0000 2020," @pedroricolli: o dia é o primeiro dia q puder fazer festa qnd acabar a quarentena, estou numa extremidade de uma chácara em uma festa, a…"
Sun Sep 20 02:23:51 +0000 2020,saudade de um aglomeração
Sun Sep 20 02:23:52 +0000 2020, @anaa_rocha_: quarentena além de fuder a minha saúde mental fudeu a saúde da bateria do meu celular odiei
Sun Sep 20 02:23:53 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 02:23:53 +0000 2020, @Linatofolario: Três semanas de praias lotadas e o número de infectados está despencando. Eleições funcionam melhor que vacina..
Sun Sep 20 02:23:54 +0000 2020, @pimps_junin: ATENÇÃO: Acabei de descobrir o nome do governador do Rio de Janeiro ://t.co/HVVLy3xb1m
Sun Sep 20 02:23:55 +0000 2020," @acervomcmirella: quarentena:a
adolescentes da cidade ://t.co/ftc3qsxe4j"
Sun Sep 20 02:23:57 +0000 2020,Impressão minha ou todo mundo ficou mais bonito dps da quarentena??????
Sun Sep 20 02:23:57 +0000 2020,"Enjôo da quarentena já? — Enjoei da quarentena já, porém me fez bem demais!! ://t.co/6QRNSHtp6Z"
Sun Sep 20 02:23:58 +0000 2020," @umcaipiraa: sonhei que tava no bar bebendo com os amigos, acho que é um nal que a vacina tá próxima..."
Sun Sep 20 02:23:58 +0000 2020," @andrefran: Bral segue como recordista de mais tempo no platô. Mais de 800 mortes por dia. Rio volta a ter alta de casos (39%). 

E o…"
Sun Sep 20 02:23:58 +0000 2020, @sapavegana: mais um dia de bad de quarentena ao som da festa dos meus vizinhos
Sun Sep 20 02:23:59 +0000 2020," @GalegoMatheus1: esse é o tipo de homem que eu passaria o resto da minha quarentena 
trancado 🔒 
://t.co/88tNQGFSWb"
Sun Sep 20 02:24:00 +0000 2020," @mayamultimarcas: QUEIMA DE ESTOQUEEEEEE, corre!!!!!!!! 💓

💵 Sandália linda, EXCLUSIVA por apenas R$ 99,99

💳 Aceitamos todos os cartões…"
Sun Sep 20 02:24:00 +0000 2020,"@rodrigotorres20 @anacarla_abrao ://t.co/PhtmkBGwoX
É isso que acontece com quem não tem estabilidade."
Sun Sep 20 02:24:03 +0000 2020,Parece que sou eu estou de quarentena e sem dinheiro...Só vejo festa nas redes.
Sun Sep 20 02:24:04 +0000 2020,"@Fortes_matheuss Furar quarentena m, infectado nunca Kkkkkkkkkkkkkkk"
Sun Sep 20 02:24:04 +0000 2020,@agathallima @Leogomestudo2 Rica né filhona kkkkkk só a consulta deve custa minha casa
Sun Sep 20 02:24:05 +0000 2020, @anttrindade: fico feliz demais da vacina já ter chegado nos bares aqui da minha cidade e todo mundo amontoado esperando sua vez 😍😍😍😷☠️
Sun Sep 20 02:24:05 +0000 2020, @neuzaortiz: Será que comparecerá? TRF se manifesta a favor da acareação entre Flávio Bolsonaro e Paulo Marinho | Rio de Janeiro | G1 ht…
Sun Sep 20 02:24:06 +0000 2020,vcs estão bebendo mais nessa quarentena?
Sun Sep 20 02:24:07 +0000 2020,@leticiaarsenio Qual a sua opinião sobre volta as aulas? Devemos discutir protocolos e métricas de segurança para o… ://t.co/6UWOXtcloV
Sun Sep 20 02:24:07 +0000 2020,boa noite pra quem não fura a quarentena
Sun Sep 20 02:24:07 +0000 2020,VAI TOMA NO CU ESSA RAPAZIADA DE ARU QUE NÃO RESPEITA QUARENTENA (SE REUNINDO EM 10+)E SE NÃO GOSTO VEM NO SOCO TBM… ://t.co/gBRyUh0Xjq
Sun Sep 20 02:24:10 +0000 2020," @IsabelaMarq: Gravação mostra Cristiane Bral cobrando votos de servidores públicos comisonados | Rio de Janeiro |
Exemplo do que a R…"
Sun Sep 20 02:24:11 +0000 2020,Que eles enfiem o Cristo redentor no buraco do cu!
Sun Sep 20 02:24:11 +0000 2020,"o pior é que era só carência de quarentena, mas agora deixa pensar que é vdd neh, fazer oq kkk"
Sun Sep 20 02:24:12 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 02:24:12 +0000 2020,mano onde eu tomo a vacina que o povo do meu instagram tomou e tá imune????
Sun Sep 20 02:24:12 +0000 2020,@jungooliet Eu tive q apagar pois estavam chegando ameaças de mortes :(
Sun Sep 20 02:24:12 +0000 2020," @boobrossss: Utilidade pública.
Já vi algumas pessoas a partilharem mas quanto mais melhor sobre as diferenças entre Covid, Gripe e Cons…"
Sun Sep 20 02:24:13 +0000 2020,"Meu deus vey a vergonha, fodase quarentena tao na praia fzd n sei q caralho e ainda me posta uma porra dessa KKKKKKKKK AI"
Sun Sep 20 02:24:14 +0000 2020, @giulia___giulia: A quarentena me deixou socialmente burra
Sun Sep 20 02:24:15 +0000 2020,"Just posted a photo @ Icaraí, Rio De Janeiro, Brazil ://t.co/YRbYz2fDj1"
Sun Sep 20 02:24:16 +0000 2020,"@1dzakii Amiga, acho q é meio normal na quarentena, pq eu também estou pésma!! Mas é sério gica, tu é muito linda, sempre lembra disso💖💖"
Sun Sep 20 02:24:16 +0000 2020,Chorando igual recém nascido com série infinita de médico
Sun Sep 20 02:24:17 +0000 2020," @FoxSportsBral: Mano vê retorno de torcida nos estádios do Rio de Janeiro como um 'absurdo': 'É asnar uma sentença de morte'

👉 http…"
Sun Sep 20 02:24:18 +0000 2020,@fugifada Para não ser cancelada pela polícia da quarentena. :P
Sun Sep 20 02:24:20 +0000 2020, @annykarolg: Meredith comendo o cu do médico q matou o Derek = tudo pra mim
Sun Sep 20 02:24:20 +0000 2020," @2022Enquetes: Se as eleições para PREFEITO do Rio de Janeiro fosse hoje, em quem você votaria ? 
@Oficialluizlima @MCrivella @soufredlu…"
Sun Sep 20 02:24:21 +0000 2020,On🍻 (@ Galpão Do Guinho in Rio de Janeiro) ://t.co/pr2Ev1yvqT
Sun Sep 20 02:24:21 +0000 2020,"@venturalucass @Fcaio97 Jkkkkkkk, so não prometo que seja a mesma de antes da quarentena, talvez uma a 8000 km daqui em nome de Jesus"
Sun Sep 20 02:24:22 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 02:24:22 +0000 2020,Vergonhoso a guarda municipal ser sediada frente o maior ponto de aglomeração dessa cidade
Sun Sep 20 02:24:22 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 02:24:22 +0000 2020, @melkdias_: pq q ta todo mundo furando a quarentena e eu tenho q ficar em casa e ver meus amigos a 2 km de distância? 🤡✌️🍃
Sun Sep 20 02:24:23 +0000 2020,@elesquelutempod Tutorial de como sobreviver nessa quarentena
Sun Sep 20 02:24:23 +0000 2020, @forumpandlr: 🚨 NBC confirma a presença de Cardi B e Myke Towers na performance de “Me Gusta” no programa de Jimmy Fallon. A apresentaçã…
Sun Sep 20 02:24:24 +0000 2020, @sapavegana: mais um dia de bad de quarentena ao som da festa dos meus vizinhos
Sun Sep 20 02:24:26 +0000 2020, @sapavegana: mais um dia de bad de quarentena ao som da festa dos meus vizinhos
Sun Sep 20 02:24:26 +0000 2020,"🐶 derengo de pai. #zeebag #zeedog em Curicica, Rio De Janeiro, Brazil ://t.co/ii0TNE1EVa"
Sun Sep 20 02:24:26 +0000 2020,@chwrryhell KADBDONFOFNFKF se eu entrasse na consulta e a pcológica tivesse duas mechas roxas me sentiria 10x mais confortável
Sun Sep 20 02:24:27 +0000 2020,@sotero_paulista 6 meses e 17 dias sem nem dar uns beijos. Essa vacina não chega!
Sun Sep 20 02:24:27 +0000 2020," @haliaxes: kkkkkkkkkkkkkkkkk coragem gravar num supermercado errrr

mas desejando forças pra ela"
Sun Sep 20 02:24:27 +0000 2020,"Sim, é errado beijar homem casado, mas depois de rodos os desaforos que aguentou da Marina, a Luciana fez bem. E es… ://t.co/2MAMgZqXDJ"
Sun Sep 20 02:24:27 +0000 2020," @HistoriaNoPaint: 1° Um professor de História, em uma escola no Rio de Janeiro, foi dar aula sobre nazismo. Ele mostrou para seus alunos…"
Sun Sep 20 02:24:28 +0000 2020,até acabar a quarentena já terminei com as cachaça do meu padrasto
Sun Sep 20 02:24:28 +0000 2020,"eu agora:
eh gripe ou corona???"
Sun Sep 20 02:24:29 +0000 2020,Consulta pública sobre a proposta de Instrução Normativa que regulamenta a restrição de importação dos Hidroclorofl… ://t.co/5xLmc9mStB
Sun Sep 20 02:24:30 +0000 2020, @penislima: toda vez q eu tenho vontade de furar a quarentena eu abro o grindr aqui e a vontade passa
Sun Sep 20 02:24:30 +0000 2020, @sapavegana: mais um dia de bad de quarentena ao som da festa dos meus vizinhos
Sun Sep 20 02:24:30 +0000 2020," @F_Cecconello2: Assta a ""Excluvo: Médico destrói narrativa do ‘Fique em casa’ e faz denúncias"" no YouTube ://t.co/l2WnG9Gyni ht…"
